sedaadmin,seda_district,stateabb,gys_mn_2019_ol,gys_mn_2022_ol,gys_mn_2023_ol,County Names,month,share_inperson,share_hybrid,share_virtual,membership,total_revenue,total_fed_revenue,County-Level Index,Family Unity,Community Health,Institutional Health,Collective Efficacy,married_household,married_household_children,male_married,female_married,male_never_married,female_never_married,male_divorced,female_divorced,birth_last_year_unmarried,over_25_highschool_degree,over_25_associates_degree,over_25_bachelors_degree,over_25_graduate_degree,native_born,only_english,non_english,with_computer,with_internet,unemployment,median_income,mean_income,with_health_insurance,poverty,owner_occupied_value,occupancy,SMOC,rent,mortgage_percentage,population,sex_ratio,hispanic_percent,white_percent,black_percent,asian_percent,no_workers,one_worker,employment_past_year
3700930,Clinton City Schools,NC,0.1149283051966083,-0.2147204751228333,-0.1207353723197242,Sampson County,2021m1,0,1,0,3002,38567000,8639000,-0.3488284,-0.3424201,-0.5519613,-0.3566203,0.1802168,48.8,15.3,48.9,44.0,34.9,29.1,9.9,10.3,833,36.0,11.0,10.4,4.5,89.6,80.3,19.7,87.3,77.6,5.7,63607,80123,84.2,14.7,116600,83.3,427,752,43.7,59317,100.1,59317,56,25.2,0.6,18.7,35.8,51.9
3700960,Columbus County Schools,NC,-0.4969934881856979,-1.149002801248674,-1.047449907845444,Columbus County,2021m1,0,0,1,5212,74514000,16350000,-1.216125,-1.269897,-0.453785,-0.6482,-1.023066,42.8,14.3,42.5,40.1,38.0,29.3,12.3,11.9,497,37.5,10.8,9.7,4.8,97.6,94.4,5.6,87.4,76.9,5.8,55941,72393,85.8,18.1,119800,81.2,447,738,41,50827,98.9,50827,60.7,28.6,0.5,26.3,35,47.4
3701080,Currituck County Schools,NC,0.3601139850173185,0.0095138004264763,0.2515531485046187,Currituck County,2021m1,0,1,0,4414,59409000,7953000,0.4766174,1.458453,-0.9289558,0.1053501,0.4549578,60.6,18.7,60.2,60.9,26.8,19.3,7.8,11.7,366,32.6,9.5,18.6,8.5,97.3,95.3,4.7,96.3,89.4,3.2,100195,113037,88.8,6.8,314100,68.5,467,1217,69.8,28616,102.8,28616,86.8,5.6,0.9,17.9,30.3,55.6
3701110,Dare County Schools,NC,0.8350704448341268,0.0840607866832981,0.4691780851062548,Dare County,2021m1,0,1,0,5244,76246000,9469000,0.2246163,0.4097528,-0.2719918,0.4328374,-0.0625055,51.3,15.9,55.9,54.7,28.5,20.4,10.6,12.6,397,21.3,9.1,28.0,14.6,95.3,91.1,8.9,96.7,92.8,5.1,101908,124370,88.4,3.7,386600,46.6,630,1259,63.3,37160,99.7,37160,87.9,3.1,0.5,17.6,27.2,48.9
3701140,Davidson County Schools,NC,0.7392310143302954,-0.035058696959843,0.2282848234784316,Davidson County,2021m1,0,1,0,17894,209727000,44744000,-0.3868214,-0.2680837,-1.064711,-0.1551815,0.2742071,52.2,17.8,55.1,51.8,28.5,23.1,11.5,11.5,2305,32.7,10.6,14.4,6.0,94.6,91.6,8.4,92.6,85.0,4.3,73120,88476,89.1,10.8,184300,90.3,399,822,56.2,169498,96.7,169498,81.3,9.6,1.6,19.1,34.2,49.6
3701170,Davie County Schools,NC,0.892303320256489,0.2784032151724407,0.4791175384283051,Davie County,2021m1,0,1,0,6107,75631000,12493000,0.0830434,-0.0040848,-0.6998587,0.398752,0.4064133,54.0,17.9,55.8,50.2,29.4,20.5,9.5,14.3,390,30.4,9.6,17.4,8.8,94.8,92.1,7.9,94.8,91.2,4.6,85836,103376,89.8,9.5,219400,87.4,432,838,56.5,43030,95.5,43030,85.6,4.1,0.8,22.1,26.3,49.9
3701200,Duplin County Schools,NC,-0.8949650642804698,-1.644949170798972,-1.546852404477178,Duplin County,2021m1,0,0,1,9725,116651000,28472000,-0.9048519,-0.8277586,-0.7992435,-0.7490719,-0.2210497,49.6,16.1,54.7,51.3,30.7,25.3,8.4,10.1,1023,31.5,10.5,11.4,4.5,87.0,77.0,23.0,87.2,75.9,5.4,63982,73525,85.2,14.1,112400,85,429,765,44.2,49312,97.7,49312,61,21.5,0.5,17.6,33.7,50.5
3701260,Durham Public Schools,NC,-0.8157146595184628,-1.303463338352688,-0.7273285800731601,Durham County,2021m1,0,0,1,31754,524650000,102499000,-0.9308324,-0.7308966,-0.5192739,0.5422818,-1.900482,38.5,14.3,45.0,39.1,42.9,40.6,8.2,12.3,2709,17.2,7.3,27.1,24.8,85.5,81.3,18.7,96.2,91.7,4.3,95715,126852,88.6,8,311300,93.1,561,1301,71.3,325101,92.5,325101,47.6,34.3,5.2,11.7,32.8,56.3
3701380,Elkin City Schools,NC,1.106558499141593,0.13791597753953239,0.1707507909162311,Surry County,2021m1,0,1,0,1283,16738000,2940000,-0.1959736,0.0314581,-0.5756132,-0.2323965,0.1094658,50.2,16.3,53.5,50.2,30.7,22.0,9.7,12.6,799,29.2,11.8,12.2,6.0,94.0,89.5,10.5,87.9,78.0,4.9,71903,88098,87.4,13.6,153700,86.4,359,706,49.5,71429,95.7,71429,88,3.8,0.6,21.9,29.9,49
3701530,Franklin County Schools,NC,-0.230009663828092,-0.8254693251008876,-0.624229392076578,Franklin County,2021m1,0,1,0,8021,109232000,21407000,-0.2702205,-0.1307137,-1.00653,-0.0833659,0.3258502,54.7,19.2,54.1,52.2,31.7,24.3,9.9,9.6,1075,29.4,10.8,16.2,7.5,95.1,92.1,7.9,90.5,86.6,5.9,82604,97179,90.2,7.1,209500,88.9,440,971,62.2,69680,99.9,69680,64.5,23.9,0.7,16.5,32.1,49.8
3701620,Gaston County Schools,NC,0.0140264704505064,-0.7395992155558222,-0.614453879154361,Gaston County,2021m1,0,1,0,30045,392513000,76107000,-0.8658805,-0.654056,-0.9119792,-0.2092452,-0.7152736,46.4,16.4,50.7,46.1,33.0,28.2,10.6,12.9,2711,29.4,11.2,17.6,7.4,94.8,91.5,8.5,92.6,85.8,4.9,78252,98209,89.8,8.6,206700,91.7,429,1005,62.7,228972,94.5,228972,72.7,17.2,1.7,15,34,56
3701680,Gates County Schools,NC,0.0973130523122991,-0.7304261009733324,-0.3818705718499134,Gates County,2021m1,1,0,0,1475,25538000,4553000,0.1219002,-0.179604,-0.3465161,-0.1248086,0.8779143,50.2,11.1,50.2,48.2,30.3,22.6,11.5,16.3,49,43.4,9.8,5.3,3.6,98.3,95.5,4.5,90.8,73.8,9.3,69503,77228,92.6,10.8,153000,86,483,921,47,10509,98.4,10509,63.2,31.5,0.1,17.1,38.8,52.3
3701800,Granville County Schools,NC,-0.9175020987923572,-1.233962072198795,-1.358539709786525,Granville County,2021m1,0,0,1,6835,95370000,16652000,-0.7217444,-0.6171503,-1.015622,-0.1302757,-0.3434436,51.5,15.2,47.4,47.5,36.3,30.2,10.8,10.8,716,30.7,10.1,16.2,7.4,94.6,91.6,8.4,93.2,87.1,4.7,81516,97223,89.4,11.3,208600,88.3,481,937,61.2,61161,106.6,61161,58.8,29.2,0.7,18.5,31,55.2
3701830,Greene County Schools,NC,-1.181549900419132,-1.771741725432646,-1.581603252944289,Greene County,2021m1,0,1,0,2734,44214000,10612000,-0.8253055,-1.552845,-0.7307616,-0.588265,0.5277745,40.4,15.2,36.2,37.0,44.5,30.3,11.7,15.7,262,33.7,11.8,8.1,3.4,92.7,82.9,17.1,89.1,78.6,5.5,61301,69034,83.1,16.4,108300,86.1,470,826,47.7,20407,136.5,20407,51.1,32.3,0.1,19.3,35.2,46.5
3701920,Guilford County Schools,NC,-0.3468497548981535,-0.788433614151252,-0.6437073796932937,Guilford County,2021m1,1,0,0,69173,997484000,267189000,-0.649646,-0.7647608,-0.6083578,0.4158626,-0.8970572,41.8,16.4,46.4,40.1,39.4,36.7,8.9,12.5,7045,22.7,9.1,23.9,14.0,89.3,85.7,14.3,92.9,87.3,5.2,80635,107738,90.8,10.9,215700,91.2,481,1049,66,539557,90.8,539557,51,34.2,5.2,14.4,34.7,55.7
3702010,Harnett County Schools,NC,-0.3937636912478242,-1.55101062685857,-1.429319011056814,Harnett County,2021m1,0,0,1,19705,240687000,59201000,-0.5439889,0.3489643,-1.016831,-0.8779547,-0.1353222,50.9,22.6,51.1,48.6,32.5,27.5,11.5,12.3,1444,29.0,12.8,15.1,7.6,94.0,88.5,11.5,93.0,81.4,5.3,78039,91264,89.2,10.9,195900,89.9,426,1022,64,134718,99.3,134718,64.9,20.8,1.2,15.6,36,54.9
3702040,Haywood County Schools,NC,0.5307353364146188,0.5769025166157062,0.7849158372495681,Haywood County,2021m1,0,1,0,6658,93759000,19237000,-0.3552714,-0.3232199,-0.4695529,-0.1113768,-0.1704394,49.1,12.7,54.1,49.6,29.0,20.9,11.2,14.5,395,27.0,12.4,17.6,11.2,97.6,96.3,3.7,90.1,79.9,3.5,78553,92754,88.8,9.2,227500,75.5,433,954,50,62152,94.8,62152,92.4,0.8,0.4,25.5,31.2,42
3702100,Henderson County Schools,NC,0.7426233272693796,0.0292241963873652,0.211117844357652,Henderson County,2021m1,0,0,1,12768,160404000,31894000,0.1287362,0.401002,-0.860474,0.1801352,0.4699343,54.1,14.8,58.9,54.4,26.1,20.4,10.3,12.6,1324,25.2,10.7,21.2,12.7,93.2,89.7,10.3,94.2,87.6,3.5,81406,102583,87.7,8.6,291500,87.2,433,1032,55.8,116469,93.3,116469,86.9,3.4,1.3,22.8,28.8,43.9
3702160,Hertford County Schools,NC,-1.69787031055092,-2.264737529887037,-1.405481509633662,Hertford County,2021m1,0,0,1,2482,38335000,6189000,-1.414033,-2.318719,-0.670164,-0.506798,-0.4131618,38.1,10.1,39.5,36.7,45.9,35.0,9.2,12.2,281,35.0,10.3,9.4,6.6,95.9,95.2,4.8,84.7,76.1,7.2,60148,76877,89.2,12.8,103600,84.7,461,846,50.7,21633,101.7,21633,33.9,58.3,1.1,20.3,35.3,49.9
3702190,Hickory City Schools,NC,0.1528825133333314,-0.448425008916562,-0.4279141607395811,Catawba County,2021m1,0,1,0,3869,47542000,9315000,-0.1481045,0.3445918,-0.7853169,0.0464605,-0.1632095,49.2,16.7,53.2,47.5,32.6,26.1,9.6,13.4,1918,30.0,12.4,17.3,7.5,93.1,86.7,13.3,92.5,86.4,5.1,73996,98791,88.2,9.3,194000,90.7,370,866,59.5,161011,97.1,161011,77.1,8.1,4.1,17.3,32.3,53.2
3702250,Hoke County Schools,NC,-0.2814397842473007,-1.098539373579209,-0.8090956264690421,Hoke County,2021m1,0,0,1,8874,110860000,27123000,-0.4915061,0.0985086,-1.353197,-1.021145,0.7136895,46.7,21.8,49.7,45.0,34.5,31.5,8.1,11.1,857,27.9,14.5,13.7,6.5,94.3,89.2,10.8,89.6,86.5,6.4,70671,94114,89,12.8,177500,90.9,440,1036,65.6,52612,97.8,52612,42.4,33.5,1.4,15.3,40.3,49.7
3702310,Iredell-Statesville Schools,NC,0.4726383486960177,0.1948099836635881,0.2773706685005779,Iredell County,2021m1,0,1,0,20686,265293000,57026000,-0.2027555,0.0186464,-0.8616825,0.2359534,-0.0878106,55.0,21.6,56.9,51.9,30.4,25.8,8.3,12.0,2804,26.4,10.3,22.5,10.2,93.0,89.9,10.1,94.8,91.9,4.6,86894,119166,90.7,7.6,261200,90.5,419,1105,65.4,187839,98.7,187839,77.3,11.7,2.6,14.2,32.2,53.4
3702430,Kannapolis City Schools,NC,-1.133676913059171,-1.857263249403423,-1.630645116048253,Cabarrus County,2021m1,0,0,1,5379,75359000,22799000,0.2920583,0.6609832,-0.9392568,0.212938,0.6847693,56.6,24.4,55.1,48.7,34.4,29.2,6.6,12.8,2261,26.0,9.7,24.0,12.5,91.2,86.2,13.8,95.4,90.5,4.9,99008,123587,92,6.1,281600,87.3,471,1185,70.7,226396,96.8,226396,64.8,18.9,4.9,12.5,31.6,58.9
3702560,Lee County Schools,NC,-0.2614541990936621,-0.8396966276955276,-0.5485577266715902,Lee County,2021m1,0,1,0,9241,143275000,33438000,-0.1239975,-0.0196427,-0.6713725,-0.198783,0.413127,47.3,16.5,51.3,45.8,32.6,28.4,9.9,14.4,750,26.9,13.2,14.7,6.3,90.6,81.4,18.6,93.5,74.9,5.2,67217,87189,86.3,13.3,186000,90.5,447,923,60.1,63560,96.5,63560,68.7,19,1.3,16.9,35.8,51.2
3702640,Lexington City Schools,NC,-0.73973563646065,-0.8968547488560397,-0.8276373023818415,Davidson County,2021m1,0,0,1,3012,44202000,11389000,-0.3868214,-0.2680837,-1.064711,-0.1551815,0.2742071,52.2,17.8,55.1,51.8,28.5,23.1,11.5,11.5,2305,32.7,10.6,14.4,6.0,94.6,91.6,8.4,92.6,85.0,4.3,73120,88476,89.1,10.8,184300,90.3,399,822,56.2,169498,96.7,169498,81.3,9.6,1.6,19.1,34.2,49.6
3702680,Lincoln County Schools,NC,0.933643758292118,0.444124819914455,0.6012439532403047,Lincoln County,2021m1,0,1,0,11314,131553000,24778000,0.1014824,0.3792932,-0.8834931,0.1193895,0.498338,56.8,19.6,57.7,56.9,27.7,21.3,9.7,12.7,999,30.2,11.6,18.6,7.5,95.1,92.2,7.8,92.7,89.2,4.4,88501,116573,91.5,7.1,241200,92.6,384,928,62.8,87933,99.6,87933,86.2,5.6,0.8,16.4,29.2,52
3702760,Macon County Schools,NC,0.2604087478525647,-0.5458243046546354,-0.476661562938772,Macon County,2021m1,1,0,0,4473,62136000,14403000,0.2263329,-0.2176221,0.1177208,0.0976228,0.5603096,49.0,14.3,59.0,53.0,23.6,17.7,12.2,15.3,345,31.9,10.1,16.0,8.4,94.9,92.9,7.1,86.6,79.2,3.5,68113,88897,84.5,9.6,210900,64.6,324,818,48.7,37088,96.3,37088,90.9,1,0.9,28.7,28.2,39.7
3702820,Madison County Schools,NC,0.7283279788131027,0.26417600611979,0.450395270748265,Madison County,2021m1,0,1,0,2137,33166000,5510000,0.1204797,-0.6337808,-0.0422618,0.0398801,0.906318,53.6,16.6,55.5,50.4,28.7,21.0,11.5,13.6,235,31.0,6.6,21.1,11.1,98.7,98.7,1.3,85.9,79.0,1.7,81641,100788,91,7.9,236300,76.2,409,760,43.7,21414,98.3,21414,93.4,1.1,0.4,19.5,28.6,44.6
3702880,Martin County Schools,NC,-1.133820124116833,-2.370745231564979,-1.800955359702592,Martin County,2021m1,0,0,1,2659,44476000,8746000,-1.314557,-2.13707,-0.2028772,0.23484,-1.478041,38.7,11.3,47.2,40.1,30.7,29.6,10.7,13.2,254,30.4,12.4,11.2,4.3,98.0,95.2,4.8,88.7,78.4,9.6,59691,69880,91.8,17,99200,84,444,758,48.9,21992,86.1,21992,52.3,41.7,0.6,22.1,39,42.7
3702940,McDowell County Schools,NC,-0.1155250594613859,-0.4149329164280289,-0.2811146386909789,McDowell County,2021m1,0,0,1,5881,83489000,20391000,-0.1338114,0.1734757,-0.672581,-0.5183396,0.4973051,52.4,16.0,53.6,54.9,29.5,21.2,9.7,10.3,545,34.4,12.9,12.4,5.5,95.9,92.2,7.8,88.4,79.7,5.5,65510,81857,87.4,9.9,153300,85.3,317,725,48.6,44629,101.9,44629,89,3.6,1.1,22.7,33.2,43
3702970,Charlotte-Mecklenburg Schools,NC,0.7320352635012117,-0.4203366497098964,-0.12083549612717,Mecklenburg County,2021m1,0,0,1,143244,1900334000,296769000,-0.8645187,-0.3048152,-0.8671495,0.2440199,-1.553957,41.8,18.3,47.4,41.9,41.7,37.2,7.7,12.2,15316,16.4,8.2,31.0,16.8,83.9,79.5,20.5,96.5,92.4,4.5,100267,144173,88.5,7.6,334700,92.8,574,1413,75,1115403,94,1115403,48.4,31.3,6.2,9.6,34.2,61.6
3703060,Montgomery County Schools,NC,-0.4576913077111877,-1.151518688171414,-1.04461124146114,Montgomery County,2021m1,0,0,1,3587,55851000,15579000,-0.130911,-0.0380068,-0.3695353,-0.2838948,0.2194656,49.3,12.6,48.2,48.4,33.8,28.4,9.9,10.4,140,33.9,11.2,13.2,6.5,91.9,83.2,16.8,87.6,75.9,3.1,62796,87977,86.1,12.6,139900,63.7,425,710,44,25839,94.6,25839,67.4,17.2,1.5,20,40.7,41.8
3703090,Moore County Schools,NC,0.2004251303513032,0.0099778253319123,0.3256846663451336,Moore County,2021m1,1,0,0,12828,155014000,29787000,0.2002574,0.4407999,-0.6016823,0.2433109,0.3248173,54.2,18.6,59.7,55.8,26.2,19.6,8.5,12.3,887,20.8,12.2,23.6,16.3,95.1,92.8,7.2,93.6,88.0,4.6,95534,118449,91.7,5.8,284000,86,473,1084,59.3,100759,95.6,100759,79.1,10.3,1.3,20.9,30.6,46.3
3703210,Mount Airy City Schools,NC,0.374499363937451,-0.1903104261409148,0.4170028397984469,Surry County,2021m1,0,1,0,1729,23870000,5607000,-0.1959736,0.0314581,-0.5756132,-0.2323965,0.1094658,50.2,16.3,53.5,50.2,30.7,22.0,9.7,12.6,799,29.2,11.8,12.2,6.0,94.0,89.5,10.5,87.9,78.0,4.9,71903,88098,87.4,13.6,153700,86.4,359,706,49.5,71429,95.7,71429,88,3.8,0.6,21.9,29.9,49
3703270,Nash-Rocky Mount Schools,NC,-1.436136838175946,-2.248271237582201,-1.568197330324811,Edgecombe County,2021m1,0,0,1,NA,NA,NA,-1.744581,-2.498695,-0.66228,-0.0414853,-1.583393,37.9,9.2,42.7,38.2,40.1,33.7,10.3,11.3,525,38.0,8.1,13.0,4.8,97.0,94.0,6.0,84.4,75.7,8.6,54948,71661,88.4,19.2,106200,83.3,492,779,49.6,49067,88.1,49067,38.3,56.2,0.2,20.4,40.6,48.3
3703310,Craven County Schools,NC,-0.4766455699047114,-0.6095036562697063,-0.295518085189733,Craven County,2021m1,0,0,1,12666,159593000,36714000,-0.3104421,0.0420943,-0.6495619,-0.2311137,-0.1461673,49.9,16.0,54.2,51.4,30.2,22.4,11.0,12.5,1424,26.8,11.7,15.1,10.5,96.0,92.0,8.0,91.6,82.4,5.1,77888,97179,90.8,10.5,194100,87.1,492,1056,57.3,101098,100.1,101098,68.4,21,2.6,22.7,31.8,49.9
3703330,New Hanover County Schools,NC,0.9254316715432314,0.0914008040377041,0.7003502195052134,New Hanover County,2021m1,0,1,0,24933,362343000,68280000,-0.6892756,-0.3068101,-0.8101773,0.0550328,-0.9445686,43.3,14.9,49.0,45.0,38.4,31.1,8.3,13.1,1804,19.1,10.8,28.3,15.1,94.7,92.9,7.1,96.0,90.9,4.8,92806,125597,89.5,7.2,320000,87.2,601,1249,67.1,228134,91.9,228134,79.1,12.1,1.3,17.9,29.7,49.4
3703360,Newton Conover City Schools,NC,-0.1030638935205852,-0.1554151140461526,0.3110879183269288,Catawba County,2021m1,0,1,0,2870,36938000,7529000,-0.1481045,0.3445918,-0.7853169,0.0464605,-0.1632095,49.2,16.7,53.2,47.5,32.6,26.1,9.6,13.4,1918,30.0,12.4,17.3,7.5,93.1,86.7,13.3,92.5,86.4,5.1,73996,98791,88.2,9.3,194000,90.7,370,866,59.5,161011,97.1,161011,77.1,8.1,4.1,17.3,32.3,53.2
3703420,Northampton County Schools,NC,-2.378094228732492,-1.854542204978503,-1.089233907767907,Northampton County,2021m1,0,0,1,1343,29792000,8382000,-1.533301,-2.898831,-0.805919,-0.2921621,-0.2200168,41.5,8.9,46.0,43.0,34.9,27.5,11.9,8.9,297,34.0,11.2,10.8,7.0,98.0,97.5,2.5,83.2,63.3,7.6,59301,78696,88.8,13.6,96000,70.1,440,764,43.4,17528,93.7,17528,40.4,54,0.1,25,34,48.1
3703450,Onslow County Schools,NC,-0.2563608221047833,-0.82172884386675,-0.6671913650104333,Onslow County,2021m1,0,1,0,27264,322973000,69992000,-0.5342537,0.8437994,-1.274414,-1.538835,0.2550992,56.1,25.9,48.8,58.9,40.1,19.3,6.9,11.8,4174,29.7,10.6,17.6,8.0,96.1,89.7,10.3,96.8,91.3,6.4,67237,83238,89.7,11,196800,84,465,1132,69.6,203686,125.5,203686,70.5,13.9,1.9,13.3,37.2,56.1
3703480,Orange County Schools,NC,0.2277833726838567,-0.7040900951855438,-0.1172694507080871,Orange County,2021m1,0,1,0,7200,110987000,15608000,0.685477,0.5757157,-0.3356394,1.035334,0.4921408,49.5,20.2,49.1,44.7,40.9,39.2,7.0,8.9,947,12.7,7.2,27.6,34.1,87.7,83.9,16.1,96.7,92.4,3.9,122332,169380,93.7,5.2,395600,90.7,674,1316,64,145919,91.9,145919,72.1,10.9,7.8,13.4,28.7,52.3
3703510,Pamlico County Schools,NC,-0.0715593310041722,-0.4111703595041005,0.0342167073767827,Pamlico County,2021m1,0,0,1,1207,23127000,4123000,-0.0665204,-0.481227,0.3147064,0.1042369,-0.1492658,49.5,10.8,47.0,49.1,29.4,22.5,17.9,10.6,74,31.6,9.6,12.4,12.0,97.0,95.4,4.6,89.2,82.7,4.6,78649,100585,90.7,9.2,198600,71.2,512,830,47,12317,106,12317,75.7,19.3,0.6,33.8,32.1,34.8
3703570,Pender County Schools,NC,0.5078824320091826,-0.0701729472733508,0.2711349214327443,Pender County,2021m1,0,1,0,10332,130527000,27641000,-0.2263093,-0.1941406,-0.8150114,-0.0014948,0.2561321,54.7,21.0,54.0,53.9,27.7,22.2,12.2,11.7,827,28.1,10.8,19.2,9.4,96.3,92.9,7.1,93.3,86.4,6.4,90057,109492,90.7,7.8,240800,76.8,483,1039,61.3,61592,103,61592,75.8,13.3,0.5,17,35.1,47.7
3703600,Perquimans County Schools,NC,-0.0782604495952759,0.0683708393306821,0.1899827951413684,Perquimans County,2021m1,0,1,0,1658,25127000,5089000,-0.1654778,-0.7772026,-0.2883354,0.1241813,0.4213898,52.2,12.0,59.1,50.2,27.1,22.3,6.6,9.7,20,32.3,8.8,10.9,8.7,97.7,96.0,4.0,88.8,80.9,5,76291,84248,89.3,11.3,211100,80.6,489,1033,56.3,13053,91.4,13053,71.8,22.8,0.4,29.6,33.8,44.5
3703630,Person County Schools,NC,0.0767184557905383,-0.6992543976222683,-0.3750613754823879,Person County,2021m1,0,1,0,4333,65532000,14223000,-0.5352972,-0.8159619,-0.9289558,0.2395645,-0.0687027,48.2,14.1,53.7,46.7,30.7,25.9,9.7,13.3,460,35.3,12.1,12.7,4.9,97.4,95.1,4.9,91.7,84.6,3.7,73891,89918,91.6,12.6,173200,87.8,418,777,60,39131,93.2,39131,66.6,25.5,0.5,15.7,35.1,51.1
3703720,Polk County Schools,NC,1.561592682088877,0.6802683565164296,0.864857509919279,Polk County,2021m1,0,1,0,2129,39195000,7651000,0.3915309,-0.028448,0.1007443,0.0059644,0.9176795,52.4,11.4,60.5,52.5,22.7,19.7,10.5,13.4,174,26.6,11.2,21.4,11.9,95.8,93.0,7.0,92.0,80.8,4.3,77388,99998,90.1,7.6,255000,78.5,442,984,50.7,19538,87.1,19538,88.8,4.9,0.2,28.1,29.8,36.4
3703870,Richmond County Schools,NC,0.0384124015313576,-1.041015394704974,-0.6575474356730169,Richmond County,2021m1,0,0,1,6810,91231000,20762000,-1.387136,-1.933037,-0.2531739,-0.593461,-1.037526,37.9,12.9,40.4,36.9,39.8,35.3,13.0,13.5,476,31.0,12.1,10.7,6.6,96.5,93.0,7.0,88.4,79.6,9.6,58611,69280,89.7,19,111900,84,389,720,49.7,43149,95.5,43149,57.8,31.9,0.7,19.8,38.6,46
3703900,Roanoke Rapids City Schools,NC,0.1644655916915543,-1.302069920908877,-0.621077754452811,Halifax County,2021m1,0,0,1,2710,36982000,8473000,-1.609172,-2.609086,-0.498039,-0.1028385,-1.191939,39.1,10.0,44.6,37.3,40.6,32.9,8.1,12.0,383,36.7,8.9,10.0,5.7,97.6,96.1,3.9,84.8,66.7,9.3,54419,71716,89.7,20.3,98700,81.1,460,760,47.4,48772,95,48772,38.1,51.6,0.9,24.6,37.9,44.9
3703990,Rockingham County Schools,NC,0.1157618316812883,-0.5503216820665724,-0.4207942014065029,Rockingham County,2021m1,0,0,1,11083,144374000,33449000,-0.6028592,-0.9552138,-0.7683403,-0.1327396,0.1058509,46.4,14.9,51.6,47.7,30.0,22.7,11.8,14.6,1061,35.0,10.5,10.6,4.9,96.1,93.7,6.3,85.0,77.2,6.5,63904,81993,90,14.9,142900,88.8,372,743,52.9,91209,94.8,91209,73,17.6,0.6,20.4,33.5,50.5
3704050,Rowan-Salisbury Schools,NC,-1.513977605615455,-2.138404897213965,-2.048187832247214,Rowan County,2021m1,0,1,0,18104,223082000,46776000,-0.6880462,-0.5759344,-0.7659233,-0.131423,-0.5221286,48.5,15.6,50.8,46.8,33.3,27.4,9.9,13.2,1835,33.2,11.2,14.6,5.9,94.7,90.3,9.7,91.3,87.3,6.3,73551,92253,89.2,12.4,187300,89.2,372,925,58.8,147067,98.8,147067,73.4,16,1.1,16.7,32.5,52
3704080,Rutherford County Schools,NC,0.4947097329542327,-0.2904566353756941,0.1450600520596117,Rutherford County,2021m1,0,1,0,7572,128178000,31009000,-0.2608142,-0.5674257,-0.4331828,-0.2596982,0.4497935,46.3,12.7,50.2,46.2,29.2,23.5,11.0,15.1,957,30.9,11.5,13.0,6.8,97.0,94.9,5.1,88.7,80.5,6,62564,83034,88.1,12.8,158200,80.5,342,729,45.5,64680,95,64680,83.9,8.6,0.5,21.4,35.4,44.9
3704140,Sampson County Schools,NC,0.6049920010110723,-0.3977858617534995,-0.2828294143089609,Sampson County,2021m1,0,1,0,7853,104641000,26906000,-0.3488284,-0.3424201,-0.5519613,-0.3566203,0.1802168,48.8,15.3,48.9,44.0,34.9,29.1,9.9,10.3,833,36.0,11.0,10.4,4.5,89.6,80.3,19.7,87.3,77.6,5.7,63607,80123,84.2,14.7,116600,83.3,427,752,43.7,59317,100.1,59317,56,25.2,0.6,18.7,35.8,51.9
3704200,Scotland County Schools,NC,-0.8979378347460916,-1.842690929429438,-2.084707377214621,Scotland County,2021m1,0,0,1,5450,82391000,16345000,-2.08042,-2.202892,-0.672581,-0.8577729,-2.001702,37.2,10.7,37.1,36.3,44.1,36.2,11.9,11.5,412,35.2,10.4,9.1,5.4,97.8,96.3,3.7,86.7,79.4,10.8,51937,72584,87.7,21.5,99900,84.8,428,736,47.4,34222,103.2,34222,41.7,39,0.4,22.9,40.3,44.4
3704320,Stanly County Schools,NC,0.0377336653236133,-0.8685420904491927,-0.7359427452507443,Stanly County,2021m1,0,0,1,8315,103544000,21876000,-0.3266399,-0.5907315,-0.5665208,0.0416686,0.1249588,50.6,17.1,50.4,49.9,32.2,25.2,12.2,10.6,728,32.8,12.4,13.2,5.5,96.0,93.5,6.5,91.6,86.1,4.3,78623,97370,88.8,9.2,190700,85.5,412,816,56.8,62723,101.8,62723,81.4,11.3,1.9,15.9,32,50.9
3704380,Stokes County Schools,NC,0.3807541058598751,-0.3314261162968428,-0.3083838285556713,Stokes County,2021m1,0,1,0,5519,76151000,12959000,-0.4379702,-0.0522685,-0.9495578,-0.022216,-0.3227864,49.6,14.8,54.8,52.7,26.8,17.4,11.3,14.5,215,38.2,10.6,10.5,5.6,98.5,97.4,2.6,88.1,81.1,5.3,68889,87174,91.4,9.8,168600,89.2,384,784,58.1,44696,96.3,44696,91.6,4.3,0,20.6,34.1,48.7
3704410,Surry County Schools,NC,0.7741309761459672,0.2059265346583219,0.467485518325689,Surry County,2021m1,1,0,0,7300,99413000,24158000,-0.1959736,0.0314581,-0.5756132,-0.2323965,0.1094658,50.2,16.3,53.5,50.2,30.7,22.0,9.7,12.6,799,29.2,11.8,12.2,6.0,94.0,89.5,10.5,87.9,78.0,4.9,71903,88098,87.4,13.6,153700,86.4,359,706,49.5,71429,95.7,71429,88,3.8,0.6,21.9,29.9,49
